date,revenue,firm
1/16/2015,3378,5258sd7
1/16/2015,3373,5743sd7
1/16/2015,3150,4597sd7
1/16/2015,3133,9317sd7
1/16/2015,2964,4245sd7
1/16/2015,2525,9273sd7
1/16/2015,2462,3300sd7
1/16/2015,2316,3862sd7
1/16/2015,2247,2989sd7
1/16/2015,2028,8752sd7
1/16/2015,1950,2983sd7
1/16/2015,1940,7040sd7
1/16/2015,1816,2858sd7
1/16/2015,1768,2848sd7
1/16/2015,1754,3929sd7
1/16/2015,1695,5549sd7
1/16/2015,1684,3213sd7
1/16/2015,1672,3300sd7
1/16/2015,1666,3378sd7
1/16/2015,1651,2848sd7
1/16/2015,1642,3007sd7
1/16/2015,1633,2848sd7
1/16/2015,1592,9327sd7
1/16/2015,1532,3569sd7
1/16/2015,1454,5751sd7
1/16/2015,1429,5743sd7
1/16/2015,1414,5024sd7
1/16/2015,1387,9017sd7
1/16/2015,1378,2848sd7
1/16/2015,1370,6226sd7
1/16/2015,1360,4331sd7
1/16/2015,1355,4293sd7
1/16/2015,1339,2827sd7
1/16/2015,1309,5146sd7
1/16/2015,1275,6386sd7
1/16/2015,1230,3743sd7
1/16/2015,1229,3300sd7
1/16/2015,1225,2848sd7
1/16/2015,1224,6607sd7
1/16/2015,1202,6858sd7
1/16/2015,1141,7670sd7
1/16/2015,1140,5739sd7
1/16/2015,1121,4106sd7
1/16/2015,1102,4381sd7
1/16/2015,1086,4835sd7
1/16/2015,1083,3245sd7
1/16/2015,1078,2848sd7
1/16/2015,1060,9318sd7
1/16/2015,1059,2850sd7
1/16/2015,1032,5133sd7
1/16/2015,1032,4505sd7
1/16/2015,999,2989sd7
1/16/2015,996,2848sd7
1/16/2015,985,2860sd7
1/16/2015,985,8855sd7
1/16/2015,937,8991sd7
1/16/2015,935,7366sd7
1/16/2015,932,5038sd7
1/16/2015,914,9323sd7
1/16/2015,909,5953sd7
1/16/2015,896,2850sd7
1/16/2015,870,3001sd7
1/16/2015,864,6457sd7
1/16/2015,855,4178sd7
1/16/2015,838,3046sd7
1/16/2015,822,5146sd7
1/16/2015,814,5586sd7
1/16/2015,811,4289sd7
1/16/2015,800,2939sd7
1/16/2015,791,3067sd7
1/16/2015,785,3435sd7
1/16/2015,770,3672sd7
1/16/2015,769,9481sd7
1/16/2015,752,9327sd7
1/16/2015,745,2939sd7
1/16/2015,741,3666sd7
1/16/2015,729,2989sd7
1/16/2015,698,2848sd7
1/16/2015,660,7761sd7
1/16/2015,658,2819sd7
1/16/2015,655,3046sd7
1/16/2015,641,5310sd7
1/16/2015,637,8305sd7
1/16/2015,629,2848sd7
1/16/2015,622,2983sd7
1/16/2015,616,2976sd7
1/16/2015,613,5146sd7
1/16/2015,610,7176sd7
1/16/2015,588,3067sd7
1/16/2015,588,3874sd7
1/16/2015,587,5520sd7
1/16/2015,583,5680sd7
1/16/2015,581,3301sd7
1/16/2015,576,2827sd7
1/16/2015,576,3048sd7
1/16/2015,569,5249sd7
1/16/2015,565,4055sd7
1/16/2015,557,3205sd7
1/16/2015,556,5282sd7
1/16/2015,552,9455sd7
1/16/2015,549,5549sd7
1/16/2015,542,2989sd7
1/16/2015,536,4414sd7
1/16/2015,531,4713sd7
1/16/2015,530,2827sd7
1/16/2015,529,4835sd7
1/16/2015,528,3302sd7
1/16/2015,527,3088sd7
1/16/2015,524,8725sd7
1/16/2015,520,4257sd7
1/16/2015,512,9472sd7
1/16/2015,507,3090sd7
1/16/2015,507,2983sd7
1/16/2015,506,5586sd7
1/16/2015,504,4247sd7
1/16/2015,502,4816sd7
1/16/2015,485,8824sd7
1/16/2015,484,9175sd7
1/16/2015,475,3213sd7
1/16/2015,472,4941sd7
1/16/2015,469,2827sd7
1/16/2015,467,5271sd7
1/16/2015,464,5739sd7
1/16/2015,462,2848sd7
1/16/2015,457,3645sd7
1/16/2015,456,3105sd7
1/16/2015,456,3213sd7
1/16/2015,453,6056sd7
1/16/2015,452,3250sd7
1/16/2015,449,2848sd7
1/16/2015,445,2819sd7
1/16/2015,438,3435sd7
1/16/2015,435,2983sd7
1/16/2015,432,5031sd7
1/16/2015,431,2848sd7
1/16/2015,430,3435sd7
1/16/2015,426,2989sd7
1/16/2015,11018,4795sd7
1/16/2015,4294,7772sd7
1/16/2015,2797,7758sd7
1/16/2015,2782,7772sd7
1/16/2015,2682,4140sd7
1/16/2015,2535,3929sd7
1/16/2015,2482,2983sd7
1/16/2015,2194,5743sd7
1/16/2015,2108,4245sd7
1/16/2015,2023,2974sd7
1/16/2015,2005,2864sd7
1/16/2015,1500,2983sd7
1/16/2015,1400,6226sd7
1/16/2015,1366,3007sd7
1/16/2015,1335,3300sd7
1/16/2015,1268,5471sd7
1/16/2015,1153,2983sd7
1/16/2015,1130,4331sd7
1/16/2015,1109,5751sd7
1/16/2015,1105,2989sd7
1/16/2015,1102,5743sd7
1/16/2015,1035,2983sd7
1/16/2015,1002,5258sd7
1/16/2015,989,2848sd7
1/16/2015,952,9479sd7
1/16/2015,934,4505sd7
1/16/2015,921,3300sd7
1/16/2015,921,4505sd7
1/16/2015,890,3862sd7
1/16/2015,882,4289sd7
1/16/2015,881,7761sd7
1/16/2015,878,5520sd7
1/16/2015,872,2848sd7
1/16/2015,848,5739sd7
1/16/2015,824,9017sd7
1/16/2015,780,3743sd7
1/16/2015,751,5520sd7
1/16/2015,750,3213sd7
1/16/2015,736,6276sd7
1/16/2015,724,3300sd7
1/16/2015,718,2827sd7
1/16/2015,710,5024sd7
1/16/2015,710,9062sd7
1/16/2015,706,3857sd7
1/16/2015,702,8752sd7
1/16/2015,700,3213sd7
1/16/2015,680,3067sd7
1/16/2015,648,6399sd7
1/16/2015,645,3046sd7
1/16/2015,633,5953sd7
1/16/2015,630,5549sd7
1/16/2015,621,5038sd7
1/16/2015,602,2848sd7
1/16/2015,599,5133sd7
1/16/2015,587,3378sd7
1/16/2015,577,3046sd7
1/16/2015,571,2848sd7
1/16/2015,564,8855sd7
1/16/2015,564,6457sd7
1/16/2015,553,2848sd7
1/16/2015,544,2989sd7
1/16/2015,544,2819sd7
1/16/2015,543,2989sd7
1/16/2015,536,3046sd7
1/16/2015,525,6399sd7
1/16/2015,516,5496sd7
1/16/2015,509,5038sd7
1/16/2015,501,3390sd7
1/16/2015,497,6989sd7
1/16/2015,493,4055sd7
1/16/2015,492,2989sd7
1/16/2015,491,2827sd7
1/16/2015,489,7018sd7
1/16/2015,488,5146sd7
1/16/2015,486,3105sd7
1/16/2015,486,8991sd7
1/16/2015,476,3569sd7
1/16/2015,465,2848sd7
1/16/2015,454,4713sd7
1/16/2015,449,3282sd7
1/16/2015,448,2963sd7
1/16/2015,443,8305sd7
1/16/2015,437,3245sd7
1/16/2015,436,2848sd7
1/16/2015,430,4293sd7
1/16/2015,428,3857sd7
1/16/2015,425,2848sd7
1/16/2015,425,5414sd7
1/16/2015,423,9238sd7
1/16/2015,400,2976sd7
1/16/2015,400,6989sd7
1/16/2015,399,5586sd7
1/16/2015,389,4217sd7
1/16/2015,383,4550sd7
1/16/2015,376,2860sd7
1/16/2015,368,4941sd7
1/16/2015,364,3886sd7
1/16/2015,364,4776sd7
1/16/2015,362,3301sd7
1/16/2015,359,5146sd7
1/16/2015,357,8339sd7
1/16/2015,348,3090sd7
1/16/2015,348,4381sd7
1/16/2015,346,4257sd7
1/16/2015,346,6989sd7
1/16/2015,344,3661sd7
1/16/2015,342,3641sd7
1/16/2015,341,2827sd7
1/16/2015,341,6989sd7
1/16/2015,340,3666sd7
1/16/2015,338,2819sd7
1/16/2015,338,7749sd7
1/16/2015,334,6989sd7
1/16/2015,331,4366sd7
1/16/2015,328,2983sd7
1/16/2015,327,2848sd7
1/16/2015,324,5351sd7
1/16/2015,315,3886sd7
1/16/2015,314,5680sd7
1/16/2015,313,5038sd7
1/16/2015,307,3007sd7
1/16/2015,304,2989sd7
1/16/2015,301,6607sd7
1/16/2015,296,3067sd7
1/16/2015,296,2850sd7
1/16/2015,296,5586sd7
1/16/2015,296,3090sd7
1/16/2015,293,3176sd7
1/16/2015,292,2976sd7
1/16/2015,290,6989sd7
1/16/2015,290,9481sd7
1/16/2015,287,3213sd7
1/16/2015,287,4696sd7
1/16/2015,286,2983sd7
1/16/2015,284,4938sd7
1/16/2015,284,2848sd7
1/16/2015,282,2848sd7
1/16/2015,282,6989sd7
1/16/2015,281,8706sd7
1/16/2015,271,3046sd7
1/16/2015,268,2983sd7
1/16/2015,268,3007sd7
1/16/2015,267,3250sd7
1/16/2015,263,4597sd7
1/16/2015,262,2841sd7
1/16/2015,262,3468sd7
1/16/2015,260,2848sd7
1/16/2015,253,2819sd7
1/16/2015,253,2827sd7
1/16/2015,250,3302sd7
1/15/2015,10118,4795sd7
1/15/2015,7724,2864sd7
1/15/2015,7489,5471sd7
1/15/2015,6674,2983sd7
1/15/2015,5262,9317sd7
1/15/2015,4890,4074sd7
1/15/2015,4321,4140sd7
1/15/2015,4126,9273sd7
1/15/2015,4091,7772sd7
1/15/2015,3600,9062sd7
1/15/2015,3596,5258sd7
1/15/2015,3493,7772sd7
1/15/2015,3432,2974sd7
1/15/2015,3329,4597sd7
1/15/2015,3089,4776sd7
1/15/2015,2944,4245sd7
1/15/2015,2865,9327sd7
1/15/2015,2459,2989sd7
1/15/2015,2442,3300sd7
1/15/2015,2235,8752sd7
1/15/2015,2183,9323sd7
1/15/2015,2094,2848sd7
1/15/2015,1928,2983sd7
1/15/2015,1915,3862sd7
1/15/2015,1885,5743sd7
1/15/2015,1761,7040sd7
1/15/2015,1751,5549sd7
1/15/2015,1714,2858sd7
1/15/2015,1673,3929sd7
1/15/2015,1641,4331sd7
1/15/2015,1623,2848sd7
1/15/2015,1586,5751sd7
1/15/2015,1568,7758sd7
1/15/2015,1547,3007sd7
1/15/2015,1541,3378sd7
1/15/2015,1522,3569sd7
1/15/2015,1491,3213sd7
1/15/2015,1486,3300sd7
1/15/2015,1441,2848sd7
1/15/2015,1340,5024sd7
1/15/2015,1319,4293sd7
1/15/2015,1314,6226sd7
1/15/2015,1310,2848sd7
1/15/2015,1253,9017sd7
1/15/2015,1219,4289sd7
1/15/2015,1199,4106sd7
1/15/2015,1198,6386sd7
1/15/2015,1188,2848sd7
1/15/2015,1187,3300sd7
1/15/2015,1183,9318sd7
1/15/2015,1180,5739sd7
1/15/2015,1155,2827sd7
1/15/2015,1151,5743sd7
1/15/2015,1143,5146sd7
1/15/2015,1141,6607sd7
1/15/2015,1094,3245sd7
1/15/2015,1088,2848sd7
1/15/2015,1039,7366sd7
1/15/2015,1034,2850sd7
1/15/2015,1017,5038sd7
1/15/2015,1006,8855sd7
1/15/2015,983,2860sd7
1/15/2015,966,4835sd7
1/15/2015,952,7670sd7
1/15/2015,951,4381sd7
1/15/2015,950,8991sd7
1/15/2015,923,4505sd7
1/15/2015,922,2939sd7
1/15/2015,917,3743sd7
1/15/2015,905,5133sd7
1/15/2015,883,6858sd7
1/15/2015,834,5680sd7
1/15/2015,833,6598sd7
1/15/2015,828,6056sd7
1/15/2015,813,2989sd7
1/15/2015,807,6457sd7
1/15/2015,805,3001sd7
1/15/2015,801,3435sd7
1/15/2015,792,9481sd7
1/15/2015,788,3046sd7
1/15/2015,784,4178sd7
1/15/2015,777,3672sd7
1/15/2015,772,3067sd7
1/15/2015,745,8305sd7
1/15/2015,740,2819sd7
1/15/2015,740,5586sd7
1/15/2015,721,2850sd7
1/15/2015,720,5146sd7
1/15/2015,702,9175sd7
1/15/2015,679,3666sd7
1/15/2015,649,5549sd7
1/15/2015,649,2848sd7
1/15/2015,647,2848sd7
1/15/2015,645,2939sd7
1/15/2015,645,2989sd7
1/15/2015,642,2819sd7
1/15/2015,634,7176sd7
1/15/2015,630,4505sd7
1/15/2015,625,2848sd7
1/15/2015,617,2976sd7
1/15/2015,614,4835sd7
1/15/2015,609,9455sd7
1/15/2015,599,3301sd7
1/15/2015,579,3046sd7
1/15/2015,571,4055sd7
1/15/2015,560,5953sd7
1/15/2015,559,2848sd7
1/15/2015,556,9463sd7
1/15/2015,553,2989sd7
1/15/2015,547,3088sd7
1/15/2015,534,2827sd7
1/15/2015,528,2983sd7
1/15/2015,525,9327sd7
1/15/2015,525,6534sd7
1/15/2015,524,5520sd7
1/15/2015,517,5586sd7
1/15/2015,517,3874sd7
1/15/2015,516,4257sd7
1/15/2015,507,2848sd7
1/15/2015,497,4713sd7
1/15/2015,495,5249sd7
1/15/2015,492,2848sd7
1/15/2015,492,6949sd7
1/15/2015,487,2976sd7
1/15/2015,480,5496sd7
1/15/2015,480,8725sd7
1/15/2015,479,3302sd7
1/15/2015,468,5739sd7
1/15/2015,463,7749sd7
1/15/2015,458,5146sd7
1/15/2015,458,4217sd7
1/15/2015,457,5545sd7
1/15/2015,457,7761sd7
1/15/2015,453,5038sd7
1/15/2015,450,4414sd7
1/15/2015,449,3109sd7
1/15/2015,448,3300sd7
1/15/2015,447,5310sd7
1/15/2015,446,4893sd7
1/15/2015,443,4941sd7
1/15/2015,442,4383sd7
1/15/2015,438,3723sd7
1/15/2015,438,4247sd7
1/15/2015,437,3213sd7
1/15/2015,434,3435sd7
1/15/2015,434,3001sd7
1/15/2015,430,2850sd7
1/15/2015,429,6650sd7
1/15/2015,426,7859sd7
1/15/2015,423,3048sd7
1/15/2015,10513,4795sd7
1/15/2015,3701,7772sd7
1/15/2015,2689,7772sd7
1/15/2015,2537,4140sd7
1/15/2015,2358,2983sd7
1/15/2015,2176,2864sd7
1/15/2015,2147,3929sd7
1/15/2015,1935,4245sd7
1/15/2015,1919,2974sd7
1/15/2015,1779,2983sd7
1/15/2015,1648,5743sd7
1/15/2015,1317,4289sd7
1/15/2015,1281,3300sd7
1/15/2015,1250,2989sd7
1/15/2015,1197,5471sd7
1/15/2015,1185,6226sd7
1/15/2015,1160,4331sd7
1/15/2015,1155,3007sd7
1/15/2015,1117,2848sd7
1/15/2015,1113,5751sd7
1/15/2015,1109,5258sd7
1/15/2015,1095,7758sd7
1/15/2015,1060,9479sd7
1/15/2015,1027,2848sd7
1/15/2015,929,5520sd7
1/15/2015,926,3300sd7
1/15/2015,922,2983sd7
1/15/2015,895,9017sd7
1/15/2015,891,4505sd7
1/15/2015,883,2983sd7
1/15/2015,841,8752sd7
1/15/2015,836,3862sd7
1/15/2015,814,2819sd7
1/15/2015,808,5743sd7
1/15/2015,798,3213sd7
1/15/2015,790,5739sd7
1/15/2015,771,6276sd7
1/15/2015,767,4505sd7
1/15/2015,740,5520sd7
1/15/2015,736,5024sd7
1/15/2015,715,3857sd7
1/15/2015,710,7761sd7
1/15/2015,644,3046sd7
1/15/2015,635,3067sd7
1/15/2015,635,2827sd7
1/15/2015,626,5038sd7
1/15/2015,619,3378sd7
1/15/2015,619,5549sd7
1/15/2015,601,6399sd7
1/15/2015,569,5133sd7
1/15/2015,566,6399sd7
1/15/2015,543,2819sd7
1/15/2015,543,5586sd7
1/15/2015,539,7749sd7
1/15/2015,534,2827sd7
1/15/2015,531,3046sd7
1/15/2015,525,4055sd7
1/15/2015,522,8855sd7
1/15/2015,515,2848sd7
1/15/2015,514,3743sd7
1/15/2015,514,3046sd7
1/15/2015,510,8305sd7
1/15/2015,507,5146sd7
1/15/2015,505,6989sd7
1/15/2015,504,3569sd7
1/15/2015,501,3390sd7
1/15/2015,494,3300sd7
1/15/2015,490,2989sd7
1/15/2015,481,4074sd7
1/15/2015,479,5038sd7
1/15/2015,475,5953sd7
1/15/2015,470,5680sd7
1/15/2015,461,2848sd7
1/15/2015,456,2848sd7
1/15/2015,448,3105sd7
1/15/2015,447,2848sd7
1/15/2015,431,3886sd7
1/15/2015,431,5496sd7
1/15/2015,428,2848sd7
1/15/2015,413,6457sd7
1/15/2015,412,7018sd7
1/15/2015,407,2989sd7
1/15/2015,407,2848sd7
1/15/2015,403,4293sd7
1/15/2015,400,3213sd7
1/15/2015,395,6056sd7
1/15/2015,394,2989sd7
1/15/2015,388,3857sd7
1/15/2015,378,3282sd7
1/15/2015,377,3090sd7
1/15/2015,375,4597sd7
1/15/2015,371,5038sd7
1/15/2015,367,3245sd7
1/15/2015,360,8991sd7
1/15/2015,360,4550sd7
1/15/2015,356,8339sd7
1/15/2015,355,4713sd7
1/15/2015,351,5351sd7
1/15/2015,351,3176sd7
1/15/2015,350,3301sd7
1/15/2015,350,2976sd7
1/15/2015,347,9062sd7
1/15/2015,339,5146sd7
1/15/2015,338,2963sd7
1/15/2015,338,5414sd7
1/15/2015,332,4941sd7
1/15/2015,328,4217sd7
1/15/2015,327,6989sd7
1/15/2015,326,6989sd7
1/15/2015,324,2848sd7
1/15/2015,323,2848sd7
1/15/2015,323,3886sd7
1/15/2015,319,2860sd7
1/15/2015,318,4776sd7
1/15/2015,313,2848sd7
1/15/2015,311,3666sd7
1/15/2015,306,5146sd7
1/15/2015,304,2848sd7
1/15/2015,301,3661sd7
1/15/2015,301,8706sd7
1/15/2015,298,5031sd7
1/15/2015,298,3300sd7
1/15/2015,295,2841sd7
1/15/2015,291,4366sd7
1/15/2015,291,2983sd7
1/15/2015,290,4381sd7
1/15/2015,283,4024sd7
1/15/2015,281,2850sd7
1/15/2015,281,3007sd7
1/15/2015,278,3449sd7
1/15/2015,278,5739sd7
1/15/2015,275,2848sd7
1/15/2015,274,3699sd7
1/15/2015,274,2983sd7
1/15/2015,273,2827sd7
1/15/2015,272,4257sd7
1/15/2015,270,9327sd7
1/15/2015,268,3299sd7
1/15/2015,268,7898sd7
1/15/2015,267,3067sd7
1/15/2015,264,2976sd7
1/15/2015,258,3282sd7
1/15/2015,254,4106sd7
1/15/2015,252,6989sd7
1/15/2015,251,4835sd7
1/15/2015,248,3213sd7
1/15/2015,248,2858sd7
1/15/2015,248,3886sd7
1/15/2015,248,6989sd7
1/15/2015,247,6607sd7
1/14/2015,10185,4795sd7
1/14/2015,7420,2864sd7
1/14/2015,7351,5471sd7
1/14/2015,6609,2983sd7
1/14/2015,5542,4074sd7
1/14/2015,4869,9327sd7
1/14/2015,4379,4140sd7
1/14/2015,4146,7772sd7
1/14/2015,3880,7040sd7
1/14/2015,3613,9017sd7
1/14/2015,3536,9062sd7
1/14/2015,3464,5258sd7
1/14/2015,3459,7772sd7
1/14/2015,3398,2974sd7
1/14/2015,2581,2989sd7
1/14/2015,2493,4245sd7
1/14/2015,2489,9318sd7
1/14/2015,2386,8752sd7
1/14/2015,2318,3300sd7
1/14/2015,2261,6598sd7
1/14/2015,2239,5743sd7
1/14/2015,2032,3862sd7
1/14/2015,2031,2848sd7
1/14/2015,1985,2858sd7
1/14/2015,1890,2983sd7
1/14/2015,1768,5751sd7
1/14/2015,1704,7670sd7
1/14/2015,1682,3213sd7
1/14/2015,1663,3378sd7
1/14/2015,1662,5549sd7
1/14/2015,1658,6858sd7
1/14/2015,1600,2848sd7
1/14/2015,1583,3929sd7
1/14/2015,1490,2848sd7
1/14/2015,1469,3300sd7
1/14/2015,1442,5024sd7
1/14/2015,1405,4331sd7
1/14/2015,1401,9481sd7
1/14/2015,1382,3569sd7
1/14/2015,1371,4293sd7
1/14/2015,1361,6226sd7
1/14/2015,1330,2848sd7
1/14/2015,1326,9463sd7
1/14/2015,1289,4483sd7
1/14/2015,1287,4289sd7
1/14/2015,1281,4106sd7
1/14/2015,1241,3007sd7
1/14/2015,1238,6607sd7
1/14/2015,1226,6661sd7
1/14/2015,1223,2848sd7
1/14/2015,1216,5146sd7
1/14/2015,1170,5680sd7
1/14/2015,1157,4381sd7
1/14/2015,1139,3300sd7
1/14/2015,1131,2827sd7
1/14/2015,1089,2860sd7
1/14/2015,1085,3245sd7
1/14/2015,1081,6056sd7
1/14/2015,1070,5038sd7
1/14/2015,1058,9323sd7
1/14/2015,1041,9455sd7
1/14/2015,1026,7366sd7
1/14/2015,1013,2848sd7
1/14/2015,1011,5133sd7
1/14/2015,992,2850sd7
1/14/2015,962,3672sd7
1/14/2015,960,8855sd7
1/14/2015,955,4835sd7
1/14/2015,948,2819sd7
1/14/2015,903,4178sd7
1/14/2015,889,8991sd7
1/14/2015,881,6534sd7
1/14/2015,876,5739sd7
1/14/2015,857,2939sd7
1/14/2015,839,9175sd7
1/14/2015,825,3001sd7
1/14/2015,809,4505sd7
1/14/2015,795,3088sd7
1/14/2015,784,2848sd7
1/14/2015,767,3067sd7
1/14/2015,767,3046sd7
1/14/2015,767,3046sd7
1/14/2015,757,8305sd7
1/14/2015,744,3666sd7
1/14/2015,729,5146sd7
1/14/2015,715,2989sd7
1/14/2015,707,4835sd7
1/14/2015,697,3435sd7
1/14/2015,680,2848sd7
1/14/2015,676,2848sd7
1/14/2015,654,5586sd7
1/14/2015,649,5549sd7
1/14/2015,638,7176sd7
1/14/2015,632,2819sd7
1/14/2015,622,9327sd7
1/14/2015,591,2989sd7
1/14/2015,590,2989sd7
1/14/2015,587,5743sd7
1/14/2015,585,4257sd7
1/14/2015,579,2848sd7
1/14/2015,573,4713sd7
1/14/2015,573,7859sd7
1/14/2015,566,3301sd7
1/14/2015,566,5310sd7
1/14/2015,561,7749sd7
1/14/2015,557,5249sd7
1/14/2015,552,5953sd7
1/14/2015,548,2848sd7
1/14/2015,547,2827sd7
1/14/2015,546,5038sd7
1/14/2015,544,5586sd7
1/14/2015,531,5739sd7
1/14/2015,523,4217sd7
1/14/2015,518,3300sd7
1/14/2015,517,2850sd7
1/14/2015,514,3449sd7
1/14/2015,510,5146sd7
1/14/2015,509,4414sd7
1/14/2015,509,3874sd7
1/14/2015,507,4055sd7
1/14/2015,507,5496sd7
1/14/2015,504,2976sd7
1/14/2015,498,3302sd7
1/14/2015,495,3723sd7
1/14/2015,495,6457sd7
1/14/2015,492,4247sd7
1/14/2015,490,2848sd7
1/14/2015,490,5545sd7
1/14/2015,482,3213sd7
1/14/2015,475,3012sd7
1/14/2015,469,6650sd7
1/14/2015,464,3645sd7
1/14/2015,463,8725sd7
1/14/2015,462,3105sd7
1/14/2015,457,3300sd7
1/14/2015,445,3435sd7
1/14/2015,442,3176sd7
1/14/2015,441,3449sd7
1/14/2015,441,9479sd7
1/14/2015,437,5520sd7
1/14/2015,425,9308sd7
1/14/2015,422,8878sd7
1/14/2015,422,4505sd7
1/14/2015,420,7761sd7
1/14/2015,416,3067sd7
1/14/2015,416,2983sd7
1/14/2015,415,3435sd7
1/14/2015,412,2848sd7
1/14/2015,409,3857sd7
1/14/2015,406,3641sd7
1/14/2015,10472,4795sd7
1/14/2015,3914,7772sd7
1/14/2015,2454,7772sd7
1/14/2015,2451,4140sd7
1/14/2015,2397,2983sd7
1/14/2015,2281,2864sd7
1/14/2015,1931,5743sd7
1/14/2015,1912,4245sd7
1/14/2015,1900,4289sd7
1/14/2015,1897,2974sd7
1/14/2015,1639,2983sd7
1/14/2015,1633,3929sd7
1/14/2015,1323,2989sd7
1/14/2015,1305,3300sd7
1/14/2015,1304,2848sd7
1/14/2015,1294,5751sd7
1/14/2015,1176,5471sd7
1/14/2015,1132,8752sd7
1/14/2015,1125,6226sd7
1/14/2015,1121,2848sd7
1/14/2015,1110,5258sd7
1/14/2015,1089,4331sd7
1/14/2015,1076,3007sd7
1/14/2015,1076,9479sd7
1/14/2015,908,5520sd7
1/14/2015,900,2983sd7
1/14/2015,879,9017sd7
1/14/2015,870,5739sd7
1/14/2015,855,3300sd7
1/14/2015,823,2819sd7
1/14/2015,794,3862sd7
1/14/2015,787,4505sd7
1/14/2015,782,7749sd7
1/14/2015,781,3213sd7
1/14/2015,770,2983sd7
1/14/2015,760,5024sd7
1/14/2015,749,3067sd7
1/14/2015,738,6399sd7
1/14/2015,725,3857sd7
1/14/2015,720,5520sd7
1/14/2015,687,7761sd7
1/14/2015,661,3300sd7
1/14/2015,642,6399sd7
1/14/2015,635,6276sd7
1/14/2015,634,2827sd7
1/14/2015,626,3046sd7
1/14/2015,621,3569sd7
1/14/2015,615,3046sd7
1/14/2015,599,5133sd7
1/14/2015,598,5549sd7
1/14/2015,597,6056sd7
1/14/2015,580,2819sd7
1/14/2015,578,3886sd7
1/14/2015,572,6989sd7
1/14/2015,565,3378sd7
1/14/2015,564,3046sd7
1/14/2015,554,8855sd7
1/14/2015,538,5146sd7
1/14/2015,531,3105sd7
1/14/2015,530,2989sd7
1/14/2015,518,4713sd7
1/14/2015,517,2848sd7
1/14/2015,514,8305sd7
1/14/2015,513,4505sd7
1/14/2015,500,2848sd7
1/14/2015,493,2989sd7
1/14/2015,490,4055sd7
1/14/2015,490,5680sd7
1/14/2015,489,2848sd7
1/14/2015,487,2827sd7
1/14/2015,481,2848sd7
1/14/2015,467,3390sd7
1/14/2015,463,5953sd7
1/14/2015,463,5038sd7
1/14/2015,458,8991sd7
1/14/2015,456,2848sd7
1/14/2015,451,5586sd7
1/14/2015,446,5496sd7
1/14/2015,444,3282sd7
1/14/2015,438,5038sd7
1/14/2015,434,3176sd7
1/14/2015,428,9327sd7
1/14/2015,426,4293sd7
1/14/2015,422,4941sd7
1/14/2015,422,4074sd7
1/14/2015,421,3245sd7
1/14/2015,413,3661sd7
1/14/2015,403,2848sd7
1/14/2015,396,2976sd7
1/14/2015,394,5038sd7
1/14/2015,387,3090sd7
1/14/2015,371,7018sd7
1/14/2015,366,3886sd7
1/14/2015,363,3449sd7
1/14/2015,358,3857sd7
1/14/2015,354,2989sd7
1/14/2015,353,4938sd7
1/14/2015,350,2848sd7
1/14/2015,343,2963sd7
1/14/2015,339,3641sd7
1/14/2015,338,5414sd7
1/14/2015,334,5146sd7
1/14/2015,332,3029sd7
1/14/2015,332,4106sd7
1/14/2015,329,4217sd7
1/14/2015,328,3301sd7
1/14/2015,327,2860sd7
1/14/2015,323,9481sd7
1/14/2015,321,2848sd7
1/14/2015,319,2848sd7
1/14/2015,316,6989sd7
1/14/2015,313,3020sd7
1/14/2015,310,5146sd7
1/14/2015,310,3666sd7
1/14/2015,308,4366sd7
1/14/2015,308,2827sd7
1/14/2015,301,2989sd7
1/14/2015,301,6858sd7
1/14/2015,300,4024sd7
1/14/2015,298,3300sd7
1/14/2015,296,4381sd7
1/14/2015,295,9062sd7
1/14/2015,293,2841sd7
1/14/2015,291,5351sd7
1/14/2015,290,2848sd7
1/14/2015,290,3048sd7
1/14/2015,289,6607sd7
1/14/2015,287,3874sd7
1/14/2015,284,5766sd7
1/14/2015,283,3300sd7
1/14/2015,282,3012sd7
1/14/2015,280,3007sd7
1/14/2015,279,3067sd7
1/14/2015,277,3449sd7
1/14/2015,277,2827sd7
1/14/2015,276,4257sd7
1/14/2015,272,3088sd7
1/14/2015,272,3176sd7
1/14/2015,269,6989sd7
1/14/2015,266,7898sd7
1/14/2015,265,8339sd7
1/14/2015,265,6989sd7
1/14/2015,264,2819sd7
1/14/2015,261,4816sd7
1/14/2015,260,3213sd7
1/14/2015,260,3699sd7
1/14/2015,257,3001sd7
1/14/2015,257,4550sd7
1/14/2015,256,5031sd7
1/14/2015,256,2976sd7
1/13/2015,10427,4795sd7
1/13/2015,7736,2864sd7
1/13/2015,7351,5471sd7
1/13/2015,6965,2983sd7
1/13/2015,4818,8623sd7
1/13/2015,4458,4140sd7
1/13/2015,4365,7772sd7
1/13/2015,4157,9327sd7
1/13/2015,4096,9017sd7
1/13/2015,3697,2974sd7
1/13/2015,3601,5258sd7
1/13/2015,3490,7772sd7
1/13/2015,3362,7670sd7
1/13/2015,2907,6858sd7
1/13/2015,2857,9481sd7
1/13/2015,2602,2989sd7
1/13/2015,2473,6661sd7
1/13/2015,2454,3300sd7
1/13/2015,2428,8752sd7
1/13/2015,2356,5743sd7
1/13/2015,2301,9455sd7
1/13/2015,2217,4245sd7
1/13/2015,2200,9318sd7
1/13/2015,2185,2848sd7
1/13/2015,2124,2983sd7
1/13/2015,2093,6858sd7
1/13/2015,2088,2858sd7
